days,departure_date,now,pageid,price,title,titleid,titleurl,total 
5,2019-04-14,6,P001,29000,"峇里島與網美有約-國際五星酒店+金銀島網紅美景5日遊",DPS05190414G,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DPS05190414G,6
5,2019-04-14,0,P001,30900,"京阪神奈良+造幣局(嵐山渡月橋.清水寺.稻荷神社.有馬溫泉.奈良東大寺)賞櫻五日-長榮",OSA05190414A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=OSA05190414A,25
5,2019-04-14,42,P001,31900,"(午去晚回A)香草東京立山黑部雪壁合掌村雙溫泉五日",TYO9JW0414C5,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TYO9JW0414C5&sacctNo=23909068,45
8,2019-04-14,8,P001,32900,"小資花花世界~青島櫻花.泰山風景區八日(無購物.無自費)",TNA09190414A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TNA09190414A,9
8,2019-04-14,3,P001,32900,"花花世界.鄭州洛陽荷澤牡丹花.肥城桃花.青島櫻花.泰山風景區8天(雙城)",TNA08190414A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TNA08190414A,18
5,2019-04-14,4,P001,35500,"巴里島奇幻動物園猩象專家與獅共午ZOO主題獨棟VILLA五日",DPS05190414D,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DPS05190414D,4
8,2019-04-14,12,P001,36900,"印度傳奇~印度金三角.泰姬瑪哈陵.貴族皇宮.瑜珈體驗8天",DEL08190414A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DEL08190414A,18
11,2019-04-14,0,P001,39900,"【土耳其】探索番紅花城神秘驚奇熱氣球之旅11日-QR卡達航空",IST11190414A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=IST11190414A,33
10,2019-04-14,25,P001,58900,"【典藏歐洲】夏季歐洲~法比荷盧.四國花都10天",CDG10190414A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CDG10190414A,26
9,2019-04-14,21,P001,66900,"(早鳥)大圓滿升級版~奢華凡賽斯東澳全覽三城9天(包小費)",AUCIMB90414A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=AUCIMB90414A&sacctNo=27978086,22
5,2019-04-15,30,P001,13900,"花遊濟州~噢雪綠茶博物館促銷5日-遠東",CJU05190415A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CJU05190415A,30
5,2019-04-15,0,P001,13900,"釜山玩巨濟島~積木村、大陵苑天馬塚、饗宴美食宵夜餐五日【升等兩晚五花酒店、不上攝影】虎航(釜進邱出)",PUS05190415A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PUS05190415A,17
5,2019-04-15,20,P001,15000,"越來越超值北越長安雙龍灣五日遊(越捷三星飯店+購物)",HAN05190415B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=HAN05190415B,20
5,2019-04-15,20,P001,16000,"越來越嗨北越雙龍灣摩天輪五日遊(越捷四星版+購物)",HAN05190415A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=HAN05190415A,20
5,2019-04-15,19,P001,17900,"小資山東時尚三市~雞鳴島.環翠賞櫻五天",YNT05190415A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=YNT05190415A,20
4,2019-04-15,16,P001,18900,"中國世家~璀璨澳門-港珠澳大橋.歡樂海洋王國.大三巴豪華4天",MFM04190415A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=MFM04190415A,16
5,2019-04-15,20,P001,19000,"越來越嗨北越雙龍灣海上VILLA五日遊(越捷四星+皇海號+購物)",HAN05190415C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=HAN05190415C,20
5,2019-04-15,15,P001,24900,"遊山玩水瘋桂林～灕江精華+印象劉三姐五日(無購物、無自費)",KWL05190415A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KWL05190415A,16
8,2019-04-15,15,P001,25900,"攻略山東~中山公園.荷澤牡丹園.肥城桃花園賞花精選8天",YNT08190415A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=YNT08190415A,16
5,2019-04-15,16,P001,26000,"菲要好玩～歐斯陸鯨鯊、薄荷島、雙跳島5日遊-長榮《六人成行》",CEB05190415A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB05190415A,16
5,2019-04-15,34,P001,26900,"關西三都+造幣局賞櫻+名花之里夢幻燈海五日",OSA05190415A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=OSA05190415A,35
8,2019-04-15,19,P001,27900,"白金版-張家界天門山、黃龍洞、玻璃橋、鳳凰古城8日",CSX08190415A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CSX08190415A,20
5,2019-04-15,23,P001,31900,"櫻戀關東～一目千本櫻．足利鬱金香園．雙溫泉五日",DTS19415SYO6,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DTS19415SYO6&sacctNo=28838401,32
5,2019-04-15,25,P001,33900,"東北櫻情～盛岡石割櫻．酒田山居倉庫．櫻百選弘前城．雙溫泉五日",DTS19415SYO8,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DTS19415SYO8&sacctNo=28838401,33
5,2019-04-15,8,P001,33900,"浪漫花見新潟+黑部立山絕景溫泉美食五日-周一出發",KIJ05190415A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KIJ05190415A,37
6,2019-04-15,27,P001,34900,"立山黑部動感雪牆+粉蝶花+紫藤花+富士芝櫻六日-香草",TYO06190415C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TYO06190415C,30
5,2019-04-15,34,P001,35900,"J新潟傳奇_新潟佐渡島小木盆舟季節採果樂閃亮之宿五日(週一)",KIJ05190415B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KIJ05190415B,35
5,2019-04-15,22,P001,35900,"粉櫻東北～櫻花百選弘前城．角館枝垂櫻．北上展勝地．三溫泉五日",DTS19415SYO7,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DTS19415SYO7&sacctNo=28838401,33
5,2019-04-15,23,P001,38900,"CNN嚴選紫藤～粉蝶花海．夜櫻隧道．藥草露天森林風呂五日",DTS19415SYO3,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DTS19415SYO3&sacctNo=28838401,33
5,2019-04-15,34,P001,38900,"J越後新潟~立山黑部合掌村採果樂輕井澤五日",KIJ05190415C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KIJ05190415C,35
6,2019-04-15,10,P001,41900,"立山黑部動感雪牆+粉蝶花+紫藤花+富士芝櫻六日-中華",TYO06190415B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TYO06190415B,35
5,2019-04-16,0,P001,11500,"愛玩釜山~滑溜溜卡丁車、美人魚秀、海東龍宮寺、積木村、天空步道五日【不上攝影】虎航(邱進釜出)",TAE05190416B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TAE05190416B,17
4,2019-04-16,18,P001,12900,"海陸雙拼玩濟州~凱蒂貓、泰迪熊、鐵路自行車、噴射快艇、摩托車塗鴉雙秀四日(升等全程五花酒店)虎航",CJU04190416A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CJU04190416A,18
5,2019-04-16,0,P001,12900,"美美釜山行~滑溜溜卡丁車、道地汗蒸幕、海東龍宮寺、美人魚秀、積木村美食五日【保證不上攝影】釜航(釜山進出)",PUS05190416A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PUS05190416A,20
5,2019-04-16,16,P001,14500,"嗨翻長灘島～小資4+1日--台灣虎航(2人成行)",KLO04190416B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO04190416B,16
5,2019-04-16,12,P001,17500,"嗨翻長灘島～悠閒4+1日--台灣虎航(2人成行)",KLO04190416A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO04190416A,16
5,2019-04-16,19,P001,17900,"小資山東時尚三市~雞鳴島.環翠賞櫻五天",YNT05190416A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=YNT05190416A,20
5,2019-04-16,34,P001,21900,"北海道道東秘境溫泉五日",SPK9OD0416B5,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SPK9OD0416B5&sacctNo=23909068,35
6,2019-04-16,16,P001,22500,"宿霧～鯨鯊、薄荷島、雙跳島超值5+1日-2人成行-台灣虎航",CEB06190416A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB06190416A,16
5,2019-04-16,0,P001,24900,"九州長崎宮崎別府湯布院溫泉螃蟹五日(台虎)",FUK05190416A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=FUK05190416A,26
6,2019-04-16,40,P001,25000,"『真愛遊越南』中越峴港三大遺產六日-捷星(豪華4星)",DAD06190416A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DAD06190416A,40
5,2019-04-16,34,P001,25900,"北海道限定溫泉美食+三大蟹五日",SPK9OD0416A5,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SPK9OD0416A5&sacctNo=23909068,35
5,2019-04-16,15,P001,25900,"遊山玩水瘋桂林～灕江精華+印象劉三姐五日(無購物、無自費)",KWL05190416A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KWL05190416A,16
8,2019-04-16,14,P001,25900,"攻略山東~中山公園.荷澤牡丹園.肥城桃花園賞花精選8天",YNT08190416A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=YNT08190416A,16
5,2019-04-16,22,P001,27900,"北海道樂遊道東~狐狸村‧流冰小天使‧咖啡‧溫泉五日(旭/旭)",DTS19416AKJ1,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DTS19416AKJ1&sacctNo=28838401,28
5,2019-04-16,44,P001,32900,"(高出早晚)香草東京立山黑部雪壁合掌村雙溫泉五日",TYO9JW0416I5,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TYO9JW0416I5&sacctNo=23909068,45
5,2019-04-16,34,P001,32900,"東北奧入瀨溪.弘前城跡.賞櫻美食溫泉5日-秋田-遠東",AXT05190416A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=AXT05190416A,35
8,2019-04-16,0,P001,32900,"小資花花世界~青島櫻花.泰山風景區八日(無購物.無自費)",TNA09190416A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TNA09190416A,0
8,2019-04-16,17,P001,32900,"花花世界.鄭州洛陽荷澤牡丹花.肥城桃花.青島櫻花.泰山風景區8天(雙城)",TNA08190416A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TNA08190416A,18
6,2019-04-16,28,P001,34900,"立山黑部動感雪牆+粉蝶花+紫藤花+富士芝櫻六日-香草",TYO06190416B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TYO06190416B,35
8,2019-04-16,17,P001,36900,"印度傳奇~印度金三角.泰姬瑪哈陵.貴族皇宮.瑜珈體驗8天",DEL08190416A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=DEL08190416A,18
12,2019-04-16,31,P001,49900,"【奧地利、捷克、德國】精彩三國12日-TR酷航",EEA12190416A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=EEA12190416A,32
12,2019-04-16,41,P001,57900,"【克斯波】克羅埃西亞、斯洛維尼、波士尼亞三國12日(CA慕尼黑進出)",SPU12190416B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SPU12190416B,42
9,2019-04-16,21,P001,66900,"(早鳥)大圓滿升級版~奢華凡賽斯東澳全覽三城9天(包小費)",AUCIMB90416A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=AUCIMB90416A&sacctNo=27978086,22
10,2019-04-16,20,P001,83800,"【金旅獎】新一品紐西蘭南北島冰河火車峽灣9+1天(奧奧)",AKL10190416A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=AKL10190416A,20
10,2019-04-16,25,P001,84800,"【金旅獎.保3新車】新一品紐西蘭南北島冰河峽灣9+1天",AZCIAA90416A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=AZCIAA90416A&sacctNo=27978086,26
12,2019-04-16,20,P001,129800,"【2017金旅獎】日出大地升級版、紐西蘭島嶼灣冰河船12天",AZNZAA90416D,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=AZNZAA90416D&sacctNo=27978086,21
4,2019-04-17,10,P001,10999,"嗨翻沖繩超值自由行4日",OKA04190417E,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=OKA04190417E,10
5,2019-04-17,0,P001,11999,"五星海景麗水霸氣帆船酒店(保證面海房)~麗水百萬夜景、浪漫巨濟島釜山五天【保證入住帆船酒店+不上攝影】虎航(釜山進出)",PUS05190417C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PUS05190417C,17
6,2019-04-17,18,P001,11999,"霸氣樂天美食玩粉大~玩樂天世界住樂天世界、精采絕倫亂打秀、荒妙的生肉吃到飽五日【保證不上攝影、再保證升等一晚樂天世界】",SEL05190417D,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SEL05190417D,18
5,2019-04-17,16,P001,12500,"韓國想櫻美食玩粉大~玩樂天住樂天世界、亂打秀、生肉吃到飽五日【保證不上攝影、保證升等一晚樂天世界】【台中德威】",SEL05190417C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SEL05190417C,16
4,2019-04-17,30,P001,12900,"花遊濟州~噢雪綠茶博物館促銷4日-遠東",CJU04190417A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CJU04190417A,30
5,2019-04-17,20,P001,15500,"越來越超值北越長安雙龍灣五日遊(越捷三星飯店+購物)",HAN05190417B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=HAN05190417B,20
4,2019-04-17,16,P001,15900,"中國世家~幻彩澳門-港珠澳大橋.歡樂海洋王國.石景山公園4天",MFM04190417A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=MFM04190417A,16
5,2019-04-17,20,P001,16500,"越來越嗨北越雙龍灣摩天輪五日遊(越捷四星版+購物)",HAN05190417A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=HAN05190417A,20
6,2019-04-17,2,P001,16700,"酷鳥假期0417潑水節封街百人派對5+1天~千萬遊艇+航海王爭霸戰+芭達雅航站百貨+湄南河新地標ICONSIAM",BKK06190417A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK06190417A,26
6,2019-04-17,21,P001,17900,"《兩人走團》嗨翻沙巴~小資輕鬆遊6日(紅樹林生態+長鼻猴探訪+SPA+海洋渡假)-亞航",BKI06190417C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190417C,25
5,2019-04-17,36,P001,18400,"爆滿海南~三亞鹿回頭公園.大東海.文昌.陵水尊爵5天",SYX05190417A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SYX05190417A,36
5,2019-04-17,3,P001,18700,"五星樂天~樂天世界酒店、DMZ非武裝地帶~豪華海鮮總匯長腳蟹吃到飽、飲料無限暢飲五日-長榮航空",SEL05190417A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SEL05190417A,16
4,2019-04-17,0,P001,18900,"享戀沖繩~腳踏車漫遊、海洋博、首里城、瀨長島四日(促銷團)",OKA04190417D,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=OKA04190417D,20
5,2019-04-17,16,P001,19000,"泰爽爽帝寶情緣~冰雪世界、金象神灣、芭達雅潑水節封街派對5天(全程一房一廳、早去晚回)",BKK05190417A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKK05190417A,16
5,2019-04-17,20,P001,19500,"越來越嗨北越雙龍灣海上VILLA五日遊(越捷四星+皇海號+購物)",HAN05190417C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=HAN05190417C,20
6,2019-04-17,21,P001,19500,"《兩人走團》嗨翻沙巴~超值豪華版6日(紅樹林生態+長鼻猴探訪+SPA+海島渡假+雨林泛舟)-亞航",BKI06190417B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190417B,25
6,2019-04-17,15,P001,20900,"水鎮之光～北京+古北水鎮6日",PEK06190417B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PEK06190417B,16
6,2019-04-17,15,P001,20900,"京津有味～北京+薊縣+清東陵+天津6天",PEK06190417A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=PEK06190417A,16
6,2019-04-17,10,P001,21900,"《兩人走團》嗨翻沙巴~渡假村升級版6日(紅樹林生態+長鼻猴探訪+SPA+夢幻美人魚島+升級兩晚海邊酒店)-亞航",BKI06190417A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190417A,10
6,2019-04-17,6,P001,22500,"沙巴大玩家6日~生還島冒險趣+火山泥SPA．激流泛舟+可可山夕陽．長鼻猴生態之旅-亞航",BKI06190417D,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=BKI06190417D,6
6,2019-04-17,16,P001,22500,"宿霧～鯨鯊、薄荷島、雙跳島超值5+1日-2人成行-台灣虎航",CEB06190417A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB06190417A,16
6,2019-04-17,39,P001,23000,"【亞航假期】清邁泰好玩叢林騎象帕耀湖大象便便紙DIY六日遊",CNX06190417B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CNX06190417B,40
6,2019-04-17,39,P001,23500,"【亞航假期】泰北玩透透南邦帕耀湖叢林騎象六日遊",CNX06190417A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CNX06190417A,40
5,2019-04-17,15,P001,25900,"遊山玩水瘋桂林～灕江精華+印象劉三姐五日(無購物、無自費)",KWL05190417A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KWL05190417A,16
8,2019-04-17,0,P001,25900,"攻略山東風情~台兒莊古城.海驢島.全覽8天",YNT08190417A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=YNT08190417A,18
7,2019-04-17,34,P001,32900,"北海道道東道南全覽溫泉螃蟹美食七日-馬印",SPK07190417A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SPK07190417A,35
6,2019-04-17,28,P001,34900,"立山黑部動感雪牆+粉蝶花+紫藤花+富士芝櫻六日-香草",TYO06190417C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TYO06190417C,35
5,2019-04-17,27,P001,35900,"春之戀北海道~溫泉海鮮美食(千千)五日-長榮",SPK05190417A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SPK05190417A,28
5,2019-04-17,34,P001,36900,"大阪立山黑部動感雪牆+名花之里夢幻燈海六日-亞航",OSA06190417A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=OSA06190417A,35
6,2019-04-17,0,P001,37900,"浪漫花見新潟+黑部立山絕景溫泉美食六日-周三出發",KIJ06190417A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KIJ06190417A,35
5,2019-04-17,2,P001,39500,"樂活蘇梅島-安通國家公園+獨木舟5日遊(兩人成行.含小費)",USM05190417A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=USM05190417A,2
6,2019-04-17,34,P001,39900,"J新潟傳奇~新潟佐渡島小木盆舟蘆牧溫泉閃耀之宿六日",KIJ06190417B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KIJ06190417B,35
6,2019-04-17,15,P001,41900,"立山黑部動感雪牆+粉蝶花+紫藤花+富士芝櫻六日-中華",TYO06190417B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=TYO06190417B,35
6,2019-04-17,34,P001,44900,"J越後新潟_立山黑部震撼開山足立紫藤花公園季節採果樂六日",KIJ06190417C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KIJ06190417C,35
9,2019-04-17,21,P001,64900,"(早鳥)大圓滿～好味連連‧廚師帽東澳全覽9天(送小費)",AUCIBS90417A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=AUCIBS90417A&sacctNo=27978086,22
12,2019-04-17,25,P001,122800,"【金旅獎+保3新車】尊榮紐西蘭南北島國家公園冰河船１２天",AZCIAA90417D,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=AZCIAA90417D&sacctNo=27978086,26
5,2019-04-18,18,P001,13500,"韓國粉櫻~愛寶樂園、空中步道、塗鴉秀、穿韓服遊首爾塔五日【韓亞航空、桃園直飛】",SEL05190418B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SEL05190418B,18
4,2019-04-18,8,P001,14500,"韓國樂翻天~樂天世界、幻多奇、4D愛像魔幻藝術館、豬哥劇院吃到飽4日(台中出發-長榮)",SEL04190418A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SEL04190418A,16
5,2019-04-18,18,P001,14500,"韓國玩粉大~愛寶樂園、小法國村、亂打秀、旗艦美食長腳蟹吃到飽五日【保證不上攝影】",SEL05190418C,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=SEL05190418C,18
5,2019-04-18,16,P001,17900,"小資山東體驗~海鷗情緣、小合掌村五天",YNT05190418A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=YNT05190418A,17
6,2019-04-18,16,P001,19500,"嗨翻長灘島～小資5+1日--台灣虎航(2人成行)",KLO05190418B,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=KLO05190418B,16
7,2019-04-18,14,P001,22500,"宿霧～鯨鯊、沙丁魚、薄荷、雙跳島超值6+1日-2人成行-虎航",CEB07190418A,https://www.newamazing.com.tw/EW/GO/GroupDetail.asp?prodCd=CEB07190418A,16
